Date,Session_ID,User_ID,Country,City,Device,Browser,Traffic_Source,Campaign,Landing_Page,Sessions,Users,New_User,Page_Views,Avg_Session_Duration_Min,Bounce_Rate,Conversions,Revenue_USD,Exit_Page,Conversion_Rate
2024-02-26,SES001653,USR00209,Canada,Toronto,Desktop,Edge,Email,Festive Offer,Pricing,1,1,No,5,1.22,36,0,0,Blog,0.0
2025-01-25,SES001654,USR00800,Australia,Melbourne,Mobile,Safari,Organic Search,Product Launch,Contact,2,1,Yes,10,2.46,41,0,0,Contact,0.0
2024-03-22,SES001655,USR00474,India,Mumbai,Mobile,Firefox,Organic Search,Brand Awareness,Pricing,4,1,No,6,7.28,28,0,0,Products,0.0
2024-08-07,SES001656,USR00227,Australia,Sydney,Mobile,Edge,Organic Search,Brand Awareness,Contact,1,1,Yes,4,3.44,32,0,0,Contact,0.0
2025-03-04,SES001657,USR01822,India,Pune,Tablet,Safari,Paid Search,Brand Awareness,Products,3,1,Yes,8,0.88,36,0,0,Pricing,0.0
2024-09-22,SES001658,USR00590,Canada,Toronto,Desktop,Chrome,Organic Search,Email Retention,Home,2,1,Yes,9,3.48,30,0,0,Products,0.0
2024-02-06,SES001659,USR01527,India,Bengaluru,Mobile,Edge,Social,Summer Sale,Contact,1,1,No,8,6.93,48,0,0,Products,0.0
2025-03-09,SES001660,USR00226,India,Hyderabad,Mobile,Chrome,Referral,Summer Sale,Checkout,3,1,Yes,7,4.05,43,0,0,Home,0.0
2024-08-30,SES001661,USR00767,India,Delhi,Desktop,Chrome,Direct,Festive Offer,Pricing,4,1,No,12,4.0,46,0,0,Checkout,0.0
2024-02-21,SES001662,USR00732,UK,Manchester,Desktop,Firefox,Organic Search,Festive Offer,Contact,1,1,Yes,3,4.62,35,0,0,Checkout,0.0
2025-01-25,SES001663,USR01729,Canada,Vancouver,Mobile,Safari,Organic Search,Product Launch,Contact,1,1,Yes,9,3.26,41,0,0,Blog,0.0
2024-04-18,SES001664,USR00584,Australia,Sydney,Mobile,Edge,Organic Search,Festive Offer,Products,4,1,No,6,2.3,39,0,0,Blog,0.0
2024-04-26,SES001665,USR01851,UK,London,Mobile,Edge,Referral,Festive Offer,Blog,3,1,Yes,6,1.24,48,0,0,Blog,0.0
2024-05-15,SES001666,USR00795,India,Delhi,Desktop,Edge,Organic Search,No Campaign,Blog,4,1,No,8,1.33,34,0,0,Checkout,0.0
2024-03-22,SES001667,USR00497,Canada,Toronto,Mobile,Chrome,Organic Search,Festive Offer,Pricing,2,1,No,6,3.9,36,0,0,Home,0.0
2024-04-26,SES001668,USR00027,India,Delhi,Mobile,Chrome,Social,Brand Awareness,Pricing,3,1,No,6,1.08,57,0,0,Products,0.0
2024-11-02,SES001669,USR00628,UK,Manchester,Desktop,Chrome,Organic Search,Summer Sale,Contact,2,1,Yes,9,5.33,35,0,0,Blog,0.0
2025-02-20,SES001670,USR01624,USA,New York,Mobile,Firefox,Direct,Summer Sale,Checkout,4,1,Yes,8,4.54,41,0,0,Products,0.0
2024-04-05,SES001671,USR01817,UK,Manchester,Desktop,Chrome,Organic Search,Product Launch,Contact,1,1,No,5,3.68,30,0,0,Contact,0.0
2024-07-24,SES001672,USR01935,India,Delhi,Desktop,Safari,Referral,Summer Sale,Pricing,1,1,Yes,3,7.35,37,0,0,Pricing,0.0
2024-02-26,SES001673,USR01630,India,Bengaluru,Mobile,Chrome,Organic Search,Summer Sale,Blog,4,1,Yes,6,5.66,40,0,0,Home,0.0
2025-01-20,SES001674,USR01298,Australia,Sydney,Mobile,Firefox,Paid Search,Summer Sale,Products,2,1,Yes,3,2.72,22,0,0,Products,0.0
2024-11-15,SES001675,USR00462,UK,London,Mobile,Chrome,Referral,Summer Sale,Blog,1,1,Yes,8,5.93,44,0,0,Checkout,0.0
2025-04-18,SES001676,USR00104,Canada,Toronto,Desktop,Chrome,Direct,Festive Offer,Checkout,3,1,Yes,7,5.91,37,0,0,Blog,0.0
2024-03-31,SES001677,USR00489,USA,Dallas,Mobile,Firefox,Direct,Summer Sale,Home,2,1,No,8,2.11,42,0,0,Checkout,0.0
2024-06-26,SES001678,USR00142,India,Mumbai,Desktop,Firefox,Paid Search,No Campaign,Contact,4,1,Yes,5,3.54,37,0,0,Checkout,0.0
2024-09-29,SES001679,USR00838,India,Delhi,Mobile,Chrome,Organic Search,Brand Awareness,Contact,2,1,No,6,7.45,31,0,0,Contact,0.0
2025-01-02,SES001680,USR00011,Canada,Vancouver,Desktop,Firefox,Direct,Product Launch,Blog,1,1,Yes,9,4.13,51,0,0,Contact,0.0
2024-11-06,SES001681,USR00723,India,Hyderabad,Mobile,Safari,Organic Search,Email Retention,Products,3,1,No,8,4.74,42,0,0,Contact,0.0
2024-08-06,SES001682,USR01046,Canada,Vancouver,Mobile,Firefox,Organic Search,Product Launch,Home,3,1,No,9,5.35,29,0,0,Products,0.0
2024-12-05,SES001683,USR01686,Australia,Melbourne,Mobile,Safari,Organic Search,Festive Offer,Pricing,3,1,Yes,11,4.25,31,0,0,Pricing,0.0
2024-07-12,SES001684,USR01857,Australia,Melbourne,Mobile,Edge,Organic Search,Brand Awareness,Pricing,1,1,Yes,6,2.97,43,0,0,Pricing,0.0
2024-01-28,SES001685,USR00655,Australia,Sydney,Desktop,Firefox,Organic Search,Festive Offer,Home,3,1,No,8,3.68,43,0,0,Pricing,0.0
2025-04-21,SES001686,USR01407,Australia,Sydney,Mobile,Edge,Social,Brand Awareness,Checkout,3,1,Yes,9,4.68,52,0,0,Pricing,0.0
2024-04-28,SES001687,USR00723,Australia,Sydney,Desktop,Chrome,Organic Search,Summer Sale,Contact,2,1,Yes,5,1.63,32,0,0,Blog,0.0
2024-03-27,SES001688,USR01557,Canada,Vancouver,Mobile,Firefox,Direct,Product Launch,Pricing,2,1,Yes,8,1.43,42,0,0,Home,0.0
2024-05-04,SES001689,USR01501,India,Mumbai,Mobile,Chrome,Social,No Campaign,Pricing,4,1,No,8,1.95,61,0,0,Home,0.0
2025-05-16,SES001690,USR00988,Canada,Vancouver,Tablet,Firefox,Email,Product Launch,Blog,2,1,Yes,10,4.65,45,0,0,Pricing,0.0
2025-02-05,SES001691,USR00991,India,Hyderabad,Mobile,Safari,Referral,Summer Sale,Pricing,4,1,No,7,6.6,48,0,0,Home,0.0
2025-01-04,SES001692,USR00598,Australia,Melbourne,Desktop,Firefox,Paid Search,Brand Awareness,Contact,4,1,Yes,10,6.43,34,0,0,Home,0.0
2024-07-09,SES001693,USR01518,Australia,Sydney,Desktop,Chrome,Organic Search,Summer Sale,Checkout,3,1,No,8,4.08,31,0,0,Pricing,0.0
2024-09-11,SES001694,USR00162,Australia,Sydney,Desktop,Safari,Organic Search,Summer Sale,Pricing,1,1,No,3,4.4,28,0,0,Checkout,0.0
2025-04-05,SES001695,USR01470,USA,Chicago,Mobile,Safari,Organic Search,Festive Offer,Checkout,3,1,No,7,3.21,33,0,0,Contact,0.0
2024-10-25,SES001696,USR01650,India,Hyderabad,Tablet,Chrome,Organic Search,Brand Awareness,Products,4,1,No,8,3.12,28,0,0,Home,0.0
2024-06-11,SES001697,USR00918,India,Hyderabad,Mobile,Safari,Direct,No Campaign,Blog,2,1,No,10,5.76,39,0,0,Pricing,0.0
2024-01-12,SES001698,USR00592,USA,Dallas,Mobile,Chrome,Organic Search,Email Retention,Products,3,1,No,8,2.7,33,0,0,Products,0.0
2024-01-12,SES001699,USR00154,Australia,Sydney,Mobile,Edge,Paid Search,Email Retention,Pricing,4,1,No,9,3.96,26,0,0,Products,0.0
2025-01-02,SES001700,USR01690,Australia,Sydney,Mobile,Safari,Organic Search,Summer Sale,Checkout,3,1,No,4,5.17,41,0,0,Contact,0.0
2024-10-23,SES001701,USR01880,Australia,Melbourne,Mobile,Firefox,Organic Search,Product Launch,Blog,3,1,Yes,4,5.9,35,1,158,Blog,33.33
2024-07-12,SES001702,USR01265,UK,Manchester,Mobile,Chrome,Organic Search,No Campaign,Home,1,1,Yes,9,3.78,32,0,0,Pricing,0.0
2024-05-11,SES001703,USR01677,Canada,Vancouver,Mobile,Chrome,Direct,Product Launch,Home,3,1,Yes,5,6.42,51,0,0,Pricing,0.0
2024-12-24,SES001704,USR01922,India,Pune,Tablet,Edge,Organic Search,Summer Sale,Checkout,1,1,No,9,5.97,35,0,0,Blog,0.0
2024-07-07,SES001705,USR01013,USA,New York,Mobile,Safari,Organic Search,Product Launch,Pricing,1,1,No,9,5.29,43,0,0,Blog,0.0
2024-01-31,SES001706,USR01311,Australia,Melbourne,Desktop,Chrome,Organic Search,Product Launch,Home,2,1,No,6,2.38,37,0,0,Products,0.0
2025-01-07,SES001707,USR00397,India,Mumbai,Desktop,Firefox,Organic Search,Festive Offer,Blog,2,1,No,4,5.12,40,0,0,Contact,0.0
2024-10-19,SES001708,USR00730,India,Hyderabad,Desktop,Chrome,Organic Search,Brand Awareness,Home,4,1,Yes,7,4.8,39,0,0,Blog,0.0
2024-12-01,SES001709,USR00756,Australia,Melbourne,Mobile,Edge,Social,Summer Sale,Home,3,1,Yes,9,4.38,51,0,0,Pricing,0.0
2024-06-15,SES001710,USR00833,Canada,Vancouver,Desktop,Safari,Organic Search,Brand Awareness,Contact,4,1,Yes,7,4.39,39,0,0,Checkout,0.0
2024-05-13,SES001711,USR00620,Australia,Melbourne,Mobile,Safari,Direct,Email Retention,Products,1,1,Yes,9,0.97,47,1,399,Products,100.0
2024-01-24,SES001712,USR00504,Australia,Sydney,Mobile,Firefox,Organic Search,No Campaign,Home,2,1,Yes,7,1.4,27,0,0,Products,0.0
2024-12-13,SES001713,USR01597,Australia,Melbourne,Desktop,Chrome,Social,Email Retention,Checkout,3,1,Yes,5,1.93,57,0,0,Pricing,0.0
2025-01-21,SES001714,USR01524,Canada,Vancouver,Mobile,Firefox,Direct,Email Retention,Contact,3,1,No,11,2.99,53,0,0,Blog,0.0
2025-04-14,SES001715,USR01474,Canada,Vancouver,Desktop,Safari,Direct,Brand Awareness,Home,2,1,Yes,9,6.53,48,0,0,Home,0.0
2024-10-12,SES001716,USR01828,UK,London,Desktop,Firefox,Email,Email Retention,Home,2,1,Yes,8,5.5,38,0,0,Home,0.0
2024-08-19,SES001717,USR01468,Canada,Toronto,Mobile,Safari,Direct,Festive Offer,Blog,4,1,No,10,2.23,37,0,0,Checkout,0.0
2024-05-24,SES001718,USR00549,Canada,Vancouver,Mobile,Chrome,Paid Search,Product Launch,Home,1,1,No,7,6.83,36,0,0,Blog,0.0
2025-03-30,SES001719,USR01905,Canada,Toronto,Desktop,Safari,Organic Search,Summer Sale,Pricing,2,1,Yes,4,7.25,37,0,0,Pricing,0.0
2024-08-05,SES001720,USR00131,USA,Chicago,Mobile,Chrome,Referral,Email Retention,Contact,2,1,No,6,3.32,39,0,0,Home,0.0
2024-08-14,SES001721,USR01651,Australia,Melbourne,Desktop,Firefox,Email,Brand Awareness,Products,2,1,No,5,5.24,31,0,0,Checkout,0.0
2024-07-14,SES001722,USR01369,Canada,Vancouver,Tablet,Chrome,Direct,Summer Sale,Home,4,1,Yes,7,5.98,49,0,0,Products,0.0
2025-04-05,SES001723,USR01019,Canada,Toronto,Mobile,Edge,Social,Summer Sale,Pricing,2,1,Yes,5,0.94,61,0,0,Products,0.0
2025-03-07,SES001724,USR01599,India,Pune,Mobile,Edge,Direct,Summer Sale,Home,3,1,No,8,1.21,48,0,0,Blog,0.0
2025-04-15,SES001725,USR00591,India,Delhi,Mobile,Chrome,Direct,Product Launch,Checkout,1,1,Yes,2,7.12,44,0,0,Checkout,0.0
2024-12-24,SES001726,USR00622,Australia,Melbourne,Desktop,Firefox,Organic Search,Festive Offer,Products,2,1,Yes,4,7.24,42,0,0,Checkout,0.0
2024-03-24,SES001727,USR00270,USA,Dallas,Mobile,Chrome,Direct,Email Retention,Checkout,4,1,No,8,3.14,53,0,0,Products,0.0
2024-06-03,SES001728,USR00263,Australia,Melbourne,Mobile,Safari,Organic Search,Product Launch,Pricing,4,1,No,11,7.13,28,0,0,Checkout,0.0
2024-11-08,SES001729,USR00391,UK,London,Mobile,Chrome,Organic Search,No Campaign,Blog,1,1,No,8,2.32,38,0,0,Pricing,0.0
2024-04-06,SES001730,USR00354,Canada,Toronto,Mobile,Chrome,Paid Search,Email Retention,Home,4,1,No,5,5.61,37,1,130,Products,25.0
2024-03-16,SES001731,USR00140,India,Pune,Tablet,Safari,Direct,No Campaign,Pricing,3,1,Yes,5,6.6,37,0,0,Home,0.0
2024-04-05,SES001732,USR01658,Australia,Sydney,Tablet,Edge,Social,Email Retention,Products,4,1,Yes,10,1.89,56,0,0,Home,0.0
2024-09-19,SES001733,USR01040,India,Bengaluru,Desktop,Edge,Organic Search,Product Launch,Home,4,1,Yes,8,5.26,40,0,0,Contact,0.0
2024-02-19,SES001734,USR00939,Canada,Toronto,Mobile,Edge,Paid Search,Summer Sale,Checkout,1,1,Yes,5,2.57,37,0,0,Contact,0.0
2024-04-29,SES001735,USR01105,USA,Chicago,Mobile,Firefox,Social,No Campaign,Contact,1,1,No,6,1.89,52,0,0,Contact,0.0
2024-03-09,SES001736,USR00529,Australia,Melbourne,Tablet,Edge,Organic Search,Summer Sale,Checkout,1,1,Yes,3,1.07,38,0,0,Blog,0.0
2024-04-16,SES001737,USR01175,UK,Manchester,Mobile,Edge,Organic Search,Summer Sale,Products,2,1,Yes,8,4.59,32,0,0,Pricing,0.0
2024-01-09,SES001738,USR01233,Canada,Toronto,Desktop,Firefox,Social,Product Launch,Products,3,1,No,7,3.11,63,0,0,Home,0.0
2025-01-02,SES001739,USR01686,UK,London,Mobile,Edge,Social,Brand Awareness,Contact,3,1,No,11,0.96,57,0,0,Checkout,0.0
2025-05-05,SES001740,USR01075,Canada,Toronto,Mobile,Safari,Direct,Product Launch,Home,2,1,Yes,8,7.06,49,0,0,Pricing,0.0
2024-04-27,SES001741,USR00145,Australia,Sydney,Mobile,Edge,Email,Brand Awareness,Home,1,1,Yes,3,1.8,32,0,0,Home,0.0
2024-10-19,SES001742,USR00460,India,Pune,Desktop,Chrome,Organic Search,Festive Offer,Blog,4,1,No,8,7.19,35,0,0,Checkout,0.0
2024-01-03,SES001743,USR00338,India,Hyderabad,Mobile,Edge,Organic Search,No Campaign,Products,1,1,Yes,8,5.14,36,0,0,Checkout,0.0
2024-12-07,SES001744,USR01194,Canada,Toronto,Mobile,Firefox,Referral,Brand Awareness,Products,3,1,Yes,9,6.95,40,0,0,Blog,0.0
2025-06-23,SES001745,USR01187,India,Bengaluru,Desktop,Safari,Social,No Campaign,Pricing,1,1,No,6,2.33,63,0,0,Pricing,0.0
2024-01-10,SES001746,USR00909,India,Bengaluru,Mobile,Safari,Paid Search,Product Launch,Blog,3,1,Yes,5,1.77,35,0,0,Checkout,0.0
2024-09-25,SES001747,USR00412,Australia,Melbourne,Mobile,Chrome,Direct,No Campaign,Pricing,2,1,Yes,8,2.79,43,0,0,Home,0.0
2025-03-10,SES001748,USR00108,India,Pune,Mobile,Safari,Referral,No Campaign,Products,4,1,Yes,7,6.15,37,0,0,Contact,0.0
2025-03-13,SES001749,USR00426,Canada,Vancouver,Mobile,Edge,Paid Search,Festive Offer,Contact,2,1,Yes,6,2.79,32,1,407,Blog,50.0
2025-03-19,SES001750,USR00233,Australia,Melbourne,Mobile,Safari,Organic Search,No Campaign,Contact,4,1,No,9,7.13,33,0,0,Home,0.0
2024-11-17,SES001751,USR01208,India,Bengaluru,Mobile,Firefox,Paid Search,Email Retention,Contact,2,1,Yes,7,3.55,33,0,0,Checkout,0.0
2025-03-15,SES001752,USR00621,UK,London,Mobile,Firefox,Organic Search,Festive Offer,Home,3,1,No,8,6.49,31,0,0,Blog,0.0
2024-03-22,SES001753,USR00752,Australia,Sydney,Tablet,Chrome,Organic Search,Festive Offer,Products,1,1,No,6,6.18,40,0,0,Blog,0.0
2024-12-20,SES001754,USR00173,UK,Manchester,Mobile,Chrome,Organic Search,No Campaign,Products,1,1,Yes,8,3.93,30,0,0,Checkout,0.0
2025-04-28,SES001755,USR00561,India,Delhi,Mobile,Safari,Organic Search,Email Retention,Pricing,1,1,No,8,1.85,32,0,0,Home,0.0
2025-01-01,SES001756,USR01342,UK,London,Mobile,Firefox,Organic Search,Summer Sale,Products,4,1,Yes,6,1.28,41,0,0,Home,0.0
2024-08-09,SES001757,USR00096,USA,Dallas,Mobile,Edge,Referral,Product Launch,Pricing,3,1,Yes,11,6.84,44,0,0,Home,0.0
2024-09-06,SES001758,USR00930,Canada,Toronto,Desktop,Firefox,Organic Search,Summer Sale,Home,2,1,Yes,3,5.9,28,0,0,Contact,0.0
2025-02-17,SES001759,USR01906,Canada,Vancouver,Desktop,Safari,Organic Search,Product Launch,Blog,2,1,No,7,7.46,31,0,0,Pricing,0.0
2024-11-01,SES001760,USR01271,UK,Manchester,Mobile,Safari,Social,No Campaign,Blog,4,1,No,8,2.01,59,0,0,Home,0.0
2024-06-12,SES001761,USR01285,Canada,Toronto,Desktop,Safari,Paid Search,Product Launch,Home,3,1,No,11,2.78,25,0,0,Home,0.0
2024-12-18,SES001762,USR01654,Canada,Toronto,Tablet,Firefox,Direct,Product Launch,Products,4,1,No,6,4.02,41,0,0,Products,0.0
2024-08-31,SES001763,USR01868,Australia,Melbourne,Desktop,Chrome,Organic Search,Email Retention,Contact,3,1,No,5,2.79,28,0,0,Products,0.0
2024-07-20,SES001764,USR01048,USA,Chicago,Desktop,Safari,Direct,Brand Awareness,Products,3,1,No,8,2.55,47,0,0,Contact,0.0
2024-09-01,SES001765,USR00733,India,Delhi,Desktop,Firefox,Paid Search,Festive Offer,Contact,3,1,Yes,6,3.87,29,0,0,Pricing,0.0
2024-04-26,SES001766,USR01254,India,Bengaluru,Mobile,Safari,Direct,Brand Awareness,Home,3,1,No,5,2.19,43,0,0,Checkout,0.0
2024-01-31,SES001767,USR00592,Australia,Sydney,Mobile,Edge,Direct,Email Retention,Products,2,1,No,5,4.47,41,0,0,Pricing,0.0
2025-05-14,SES001768,USR00872,India,Delhi,Desktop,Chrome,Social,Festive Offer,Home,2,1,No,10,3.75,62,0,0,Pricing,0.0
2025-04-05,SES001769,USR00136,India,Delhi,Mobile,Firefox,Organic Search,Brand Awareness,Blog,4,1,No,10,2.97,34,0,0,Products,0.0
2024-11-30,SES001770,USR01525,India,Pune,Desktop,Chrome,Social,Product Launch,Blog,4,1,No,8,1.35,61,0,0,Checkout,0.0
2024-11-14,SES001771,USR00339,India,Mumbai,Desktop,Edge,Organic Search,Festive Offer,Pricing,4,1,Yes,6,5.94,40,1,337,Home,25.0
2024-12-20,SES001772,USR01172,India,Mumbai,Mobile,Firefox,Paid Search,No Campaign,Checkout,3,1,No,10,0.83,36,0,0,Checkout,0.0
2024-07-27,SES001773,USR01938,India,Mumbai,Mobile,Chrome,Social,No Campaign,Home,2,1,Yes,5,2.52,50,0,0,Products,0.0
2024-02-01,SES001774,USR01760,USA,Chicago,Mobile,Firefox,Social,Festive Offer,Contact,2,1,Yes,8,1.41,62,0,0,Checkout,0.0
2024-10-03,SES001775,USR01558,UK,Manchester,Mobile,Edge,Organic Search,Festive Offer,Products,1,1,Yes,6,5.94,41,0,0,Pricing,0.0
2025-02-09,SES001776,USR00413,Australia,Sydney,Desktop,Safari,Direct,Festive Offer,Home,3,1,No,9,7.16,38,0,0,Contact,0.0
2024-10-06,SES001777,USR00990,Canada,Toronto,Tablet,Safari,Social,Brand Awareness,Contact,3,1,No,10,5.2,62,0,0,Contact,0.0
2025-04-17,SES001778,USR00460,Australia,Sydney,Desktop,Chrome,Organic Search,Email Retention,Checkout,4,1,No,6,5.75,32,0,0,Home,0.0
2024-07-26,SES001779,USR01051,Australia,Melbourne,Mobile,Firefox,Direct,Product Launch,Home,3,1,No,11,6.0,44,0,0,Blog,0.0
2024-04-02,SES001780,USR01784,India,Hyderabad,Tablet,Firefox,Organic Search,No Campaign,Checkout,1,1,Yes,3,4.45,41,0,0,Pricing,0.0
2025-02-22,SES001781,USR01688,Canada,Toronto,Mobile,Safari,Paid Search,Festive Offer,Blog,1,1,Yes,2,1.23,37,0,0,Checkout,0.0
2024-09-17,SES001782,USR01241,USA,New York,Mobile,Safari,Organic Search,Brand Awareness,Contact,1,1,No,6,6.78,43,0,0,Blog,0.0
2024-03-20,SES001783,USR00028,UK,Manchester,Tablet,Chrome,Referral,Festive Offer,Checkout,4,1,No,6,6.84,44,0,0,Contact,0.0
2025-02-03,SES001784,USR01381,UK,Manchester,Desktop,Firefox,Organic Search,Email Retention,Home,3,1,Yes,9,2.5,38,0,0,Checkout,0.0
2025-03-23,SES001785,USR01230,Australia,Melbourne,Tablet,Safari,Referral,Email Retention,Blog,1,1,Yes,6,3.96,34,0,0,Products,0.0
2024-05-13,SES001786,USR01523,USA,Dallas,Desktop,Firefox,Paid Search,Email Retention,Contact,1,1,No,3,6.63,25,0,0,Contact,0.0
2024-03-24,SES001787,USR01023,Australia,Melbourne,Mobile,Edge,Social,No Campaign,Home,2,1,Yes,5,5.07,47,0,0,Blog,0.0
2024-05-18,SES001788,USR00693,USA,New York,Desktop,Safari,Organic Search,Email Retention,Products,1,1,No,9,1.41,33,0,0,Products,0.0
2024-05-19,SES001789,USR01869,Canada,Vancouver,Desktop,Edge,Direct,Summer Sale,Pricing,2,1,No,6,4.88,39,0,0,Contact,0.0
2025-04-11,SES001790,USR01350,UK,London,Desktop,Edge,Paid Search,Product Launch,Pricing,3,1,Yes,4,1.85,36,0,0,Checkout,0.0
2024-05-09,SES001791,USR01564,Canada,Vancouver,Desktop,Chrome,Direct,Brand Awareness,Home,1,1,No,2,6.85,51,0,0,Pricing,0.0
2024-02-14,SES001792,USR00384,Canada,Toronto,Mobile,Edge,Social,No Campaign,Home,2,1,Yes,7,1.89,55,0,0,Contact,0.0
2024-03-30,SES001793,USR01827,USA,Dallas,Desktop,Edge,Organic Search,Product Launch,Blog,3,1,No,4,6.27,38,0,0,Blog,0.0
2024-11-01,SES001794,USR01712,Canada,Toronto,Desktop,Edge,Social,Product Launch,Blog,4,1,Yes,10,2.62,57,0,0,Contact,0.0
2024-09-19,SES001795,USR01475,Australia,Melbourne,Mobile,Safari,Paid Search,Email Retention,Pricing,1,1,No,7,6.89,22,0,0,Products,0.0
2025-03-15,SES001796,USR01915,UK,London,Mobile,Edge,Organic Search,Email Retention,Products,4,1,No,10,6.68,31,0,0,Blog,0.0
2024-05-15,SES001797,USR00490,Australia,Melbourne,Mobile,Safari,Direct,Product Launch,Products,1,1,Yes,6,6.99,41,0,0,Contact,0.0
2024-10-12,SES001798,USR01833,UK,London,Desktop,Edge,Organic Search,Brand Awareness,Checkout,1,1,No,3,6.08,36,0,0,Contact,0.0
2024-04-24,SES001799,USR00284,USA,New York,Desktop,Chrome,Paid Search,No Campaign,Products,2,1,No,7,6.89,32,0,0,Blog,0.0
2025-03-25,SES001800,USR00417,India,Pune,Mobile,Safari,Paid Search,Brand Awareness,Blog,3,1,No,5,2.91,35,0,0,Blog,0.0
2024-10-16,SES001801,USR01731,India,Bengaluru,Mobile,Chrome,Paid Search,Email Retention,Home,3,1,No,4,7.4,27,0,0,Blog,0.0
2024-08-18,SES001802,USR01158,UK,London,Desktop,Edge,Organic Search,Product Launch,Blog,4,1,No,11,6.59,39,0,0,Checkout,0.0
2024-01-28,SES001803,USR00972,UK,London,Mobile,Chrome,Organic Search,Summer Sale,Pricing,1,1,No,9,4.38,34,0,0,Home,0.0
2025-05-08,SES001804,USR01202,UK,Manchester,Mobile,Firefox,Referral,No Campaign,Home,1,1,Yes,2,3.15,33,0,0,Checkout,0.0
2024-10-24,SES001805,USR01252,UK,Manchester,Desktop,Chrome,Social,Brand Awareness,Products,1,1,Yes,2,2.91,54,0,0,Contact,0.0
2025-04-12,SES001806,USR00030,USA,San Francisco,Mobile,Chrome,Social,Email Retention,Contact,1,1,Yes,6,6.49,49,0,0,Checkout,0.0
2025-05-06,SES001807,USR01366,UK,London,Mobile,Safari,Paid Search,Email Retention,Pricing,4,1,No,11,7.16,36,1,335,Pricing,25.0
2024-12-30,SES001808,USR01479,USA,Dallas,Desktop,Chrome,Social,No Campaign,Pricing,1,1,No,3,0.97,53,0,0,Home,0.0
2025-03-27,SES001809,USR00848,USA,Chicago,Desktop,Edge,Referral,No Campaign,Products,3,1,Yes,10,3.79,44,0,0,Blog,0.0
2025-05-09,SES001810,USR00403,India,Delhi,Mobile,Safari,Organic Search,Summer Sale,Contact,4,1,No,8,7.15,42,0,0,Products,0.0
2024-03-06,SES001811,USR00834,Australia,Sydney,Desktop,Chrome,Referral,No Campaign,Pricing,2,1,Yes,10,6.87,44,0,0,Blog,0.0
2024-02-20,SES001812,USR00315,USA,Chicago,Tablet,Firefox,Organic Search,Summer Sale,Checkout,2,1,No,7,1.22,31,0,0,Blog,0.0
2025-05-26,SES001813,USR01257,USA,Chicago,Mobile,Safari,Paid Search,Summer Sale,Contact,3,1,No,8,4.8,24,0,0,Checkout,0.0
2024-11-21,SES001814,USR00942,Canada,Vancouver,Mobile,Chrome,Email,Product Launch,Home,3,1,Yes,11,4.82,46,1,368,Checkout,33.33
2024-01-26,SES001815,USR00976,UK,Manchester,Desktop,Edge,Direct,Brand Awareness,Home,4,1,No,7,0.95,49,0,0,Products,0.0
2025-06-08,SES001816,USR01911,USA,San Francisco,Mobile,Safari,Direct,No Campaign,Pricing,3,1,Yes,8,6.72,52,0,0,Home,0.0
2024-11-29,SES001817,USR00970,UK,Manchester,Mobile,Edge,Organic Search,Product Launch,Checkout,4,1,Yes,11,3.74,33,0,0,Products,0.0
2025-06-01,SES001818,USR01134,USA,San Francisco,Desktop,Chrome,Paid Search,No Campaign,Checkout,1,1,Yes,3,2.45,35,0,0,Blog,0.0
2025-03-27,SES001819,USR01069,Canada,Toronto,Mobile,Firefox,Referral,No Campaign,Pricing,2,1,Yes,10,4.33,47,0,0,Products,0.0
2025-02-24,SES001820,USR00803,Australia,Sydney,Mobile,Edge,Organic Search,Summer Sale,Products,1,1,Yes,2,0.98,27,0,0,Products,0.0
2025-03-04,SES001821,USR00892,Canada,Toronto,Mobile,Chrome,Direct,Email Retention,Home,2,1,Yes,7,3.39,42,0,0,Contact,0.0
2024-11-27,SES001822,USR01839,USA,San Francisco,Tablet,Safari,Direct,Product Launch,Contact,2,1,Yes,9,0.99,53,0,0,Blog,0.0
2025-06-15,SES001823,USR00155,India,Delhi,Mobile,Edge,Paid Search,Summer Sale,Blog,1,1,Yes,3,2.46,34,0,0,Contact,0.0
2024-12-25,SES001824,USR00276,Australia,Sydney,Tablet,Safari,Organic Search,Product Launch,Checkout,2,1,Yes,8,5.58,31,0,0,Blog,0.0
2025-01-25,SES001825,USR01403,Australia,Sydney,Mobile,Edge,Social,Brand Awareness,Checkout,3,1,No,7,6.58,54,0,0,Products,0.0
2024-01-17,SES001826,USR00230,India,Delhi,Mobile,Edge,Organic Search,Summer Sale,Contact,2,1,No,8,6.4,28,0,0,Blog,0.0
2025-02-11,SES001827,USR01806,India,Delhi,Desktop,Chrome,Organic Search,Summer Sale,Pricing,1,1,No,6,6.18,37,1,299,Contact,100.0
2024-12-04,SES001828,USR01702,India,Pune,Mobile,Chrome,Organic Search,Brand Awareness,Contact,2,1,Yes,3,0.82,32,0,0,Blog,0.0
2024-09-11,SES001829,USR00838,USA,Chicago,Mobile,Safari,Social,Brand Awareness,Products,1,1,Yes,8,3.58,50,0,0,Checkout,0.0
2025-03-08,SES001830,USR00036,India,Pune,Mobile,Chrome,Organic Search,Product Launch,Contact,3,1,No,10,3.09,28,0,0,Products,0.0
2025-06-21,SES001831,USR00361,Australia,Melbourne,Mobile,Chrome,Paid Search,Product Launch,Contact,4,1,No,12,6.71,25,0,0,Contact,0.0
